danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,playlist_id,category,category_id,creation_date,_rid,_self,_etag,_attachments,_ts,album,artists,available_markets,disc_number,explicit,external_ids,external_urls,href,is_local,name,popularity,preview_url,track_number
0.586,0.392,5,-23.039,0,0.143,0.000745,0.744,0.688,0.394,164.97,audio_features,0wXR07Y2ijmGFMKNtybZOU,spotify:track:0wXR07Y2ijmGFMKNtybZOU,https://api.spotify.com/v1/tracks/0wXR07Y2ijmGFMKNtybZOU,https://api.spotify.com/v1/audio-analysis/0wXR07Y2ijmGFMKNtybZOU,91610,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2115,ixBOAOMPL4W6AAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4W6AAAAAAAAAA==/,"""0900efce-0000-0b00-0000-646906200000""",attachments/,1684604448,,,,,,,,,,,,,
0.53,0.833,3,-6.579,0,0.103,0.00115,0.889,0.13,0.076,175.912,audio_features,3hdImSesLWMFHQozR1SIda,spotify:track:3hdImSesLWMFHQozR1SIda,https://api.spotify.com/v1/tracks/3hdImSesLWMFHQozR1SIda,https://api.spotify.com/v1/audio-analysis/3hdImSesLWMFHQozR1SIda,158433,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2115,ixBOAOMPL4W7AAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4W7AAAAAAAAAA==/,"""0900f0ce-0000-0b00-0000-646906200000""",attachments/,1684604448,,,,,,,,,,,,,
0.475,0.911,6,-7.049,0,0.0387,0.0467,0.802,0.852,0.277,155.96,audio_features,4FW3a239SSsdaEFl58YzHw,spotify:track:4FW3a239SSsdaEFl58YzHw,https://api.spotify.com/v1/tracks/4FW3a239SSsdaEFl58YzHw,https://api.spotify.com/v1/audio-analysis/4FW3a239SSsdaEFl58YzHw,203081,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2115,ixBOAOMPL4W8AAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4W8AAAAAAAAAA==/,"""0900f1ce-0000-0b00-0000-646906200000""",attachments/,1684604448,,,,,,,,,,,,,
0.493,0.945,8,-5.229,1,0.0646,0.00529,0.852,0.138,0.112,91.016,audio_features,56neaA5iLT09xqC7BEqabA,spotify:track:56neaA5iLT09xqC7BEqabA,https://api.spotify.com/v1/tracks/56neaA5iLT09xqC7BEqabA,https://api.spotify.com/v1/audio-analysis/56neaA5iLT09xqC7BEqabA,171429,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2116,ixBOAOMPL4W9AAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4W9AAAAAAAAAA==/,"""0900f2ce-0000-0b00-0000-646906200000""",attachments/,1684604448,,,,,,,,,,,,,
0.216,0.88,4,-4.979,0,0.0672,0.00148,0.807,0.0713,0.0883,87.484,audio_features,3eVY6fQLN71Kq9RJJ4VGDw,spotify:track:3eVY6fQLN71Kq9RJJ4VGDw,https://api.spotify.com/v1/tracks/3eVY6fQLN71Kq9RJJ4VGDw,https://api.spotify.com/v1/audio-analysis/3eVY6fQLN71Kq9RJJ4VGDw,488307,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2116,ixBOAOMPL4W+AAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4W+AAAAAAAAAA==/,"""0900f3ce-0000-0b00-0000-646906200000""",attachments/,1684604448,,,,,,,,,,,,,
0.596,0.842,6,-12.161,0,0.0443,0.495,0.842,0.0619,0.326,85.009,audio_features,0GQkIfqneFqLAQRlmJtuBv,spotify:track:0GQkIfqneFqLAQRlmJtuBv,https://api.spotify.com/v1/tracks/0GQkIfqneFqLAQRlmJtuBv,https://api.spotify.com/v1/audio-analysis/0GQkIfqneFqLAQRlmJtuBv,187801,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2116,ixBOAOMPL4W-AAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4W-AAAAAAAAAA==/,"""0900f7ce-0000-0b00-0000-646906200000""",attachments/,1684604448,,,,,,,,,,,,,
0.197,0.588,7,-8.226,1,0.0503,0.507,0.94,0.0962,0.0788,159.728,audio_features,5gTGFOB8RIihsPxfIC0OtH,spotify:track:5gTGFOB8RIihsPxfIC0OtH,https://api.spotify.com/v1/tracks/5gTGFOB8RIihsPxfIC0OtH,https://api.spotify.com/v1/audio-analysis/5gTGFOB8RIihsPxfIC0OtH,291056,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2116,ixBOAOMPL4XAAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XAAAAAAAAAAA==/,"""0900face-0000-0b00-0000-646906200000""",attachments/,1684604448,,,,,,,,,,,,,
0.633,0.643,1,-12.228,1,0.177,0.0398,0.891,0.0786,0.218,90.049,audio_features,0JwGBXPWRa2J9zq2a2ZNmW,spotify:track:0JwGBXPWRa2J9zq2a2ZNmW,https://api.spotify.com/v1/tracks/0JwGBXPWRa2J9zq2a2ZNmW,https://api.spotify.com/v1/audio-analysis/0JwGBXPWRa2J9zq2a2ZNmW,106649,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2116,ixBOAOMPL4XBAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XBAAAAAAAAAA==/,"""0900fcce-0000-0b00-0000-646906200000""",attachments/,1684604448,,,,,,,,,,,,,
0.228,0.736,9,-6.652,0,0.0346,0.00017,0.0238,0.183,0.176,136.789,audio_features,2JL9TRq38dryFpSoMHPNok,spotify:track:2JL9TRq38dryFpSoMHPNok,https://api.spotify.com/v1/tracks/2JL9TRq38dryFpSoMHPNok,https://api.spotify.com/v1/audio-analysis/2JL9TRq38dryFpSoMHPNok,205067,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2117,ixBOAOMPL4XCAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XCAAAAAAAAAA==/,"""0900fdce-0000-0b00-0000-646906200000""",attachments/,1684604448,,,,,,,,,,,,,
0.437,0.852,7,-8.508,1,0.0872,0.000683,0.851,0.0938,0.0958,160.053,audio_features,7krFkZPljovL5EgXNq3QyX,spotify:track:7krFkZPljovL5EgXNq3QyX,https://api.spotify.com/v1/tracks/7krFkZPljovL5EgXNq3QyX,https://api.spotify.com/v1/audio-analysis/7krFkZPljovL5EgXNq3QyX,174042,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2117,ixBOAOMPL4XDAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XDAAAAAAAAAA==/,"""0900fece-0000-0b00-0000-646906200000""",attachments/,1684604448,,,,,,,,,,,,,
0.251,0.741,11,-8.004,0,0.0755,0.0141,0.921,0.076,0.063,159.815,audio_features,4wWI2FH8OsBo9Llvi3GJGt,spotify:track:4wWI2FH8OsBo9Llvi3GJGt,https://api.spotify.com/v1/tracks/4wWI2FH8OsBo9Llvi3GJGt,https://api.spotify.com/v1/audio-analysis/4wWI2FH8OsBo9Llvi3GJGt,241696,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2117,ixBOAOMPL4XEAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XEAAAAAAAAAA==/,"""0900ffce-0000-0b00-0000-646906200000""",attachments/,1684604448,,,,,,,,,,,,,
0.484,0.858,1,-5.895,1,0.0358,0.0103,0.583,0.108,0.0391,91.509,audio_features,4KGGEjvyQ30dYa3DvToWtt,spotify:track:4KGGEjvyQ30dYa3DvToWtt,https://api.spotify.com/v1/tracks/4KGGEjvyQ30dYa3DvToWtt,https://api.spotify.com/v1/audio-analysis/4KGGEjvyQ30dYa3DvToWtt,182047,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2117,ixBOAOMPL4XFAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XFAAAAAAAAAA==/,"""090000cf-0000-0b00-0000-646906200000""",attachments/,1684604448,,,,,,,,,,,,,
0.0886,0.835,7,-5.925,0,0.0711,0.000298,0.691,0.221,0.0693,175.077,audio_features,6D93b3uD8PUZ8r8t5Ow94Q,spotify:track:6D93b3uD8PUZ8r8t5Ow94Q,https://api.spotify.com/v1/tracks/6D93b3uD8PUZ8r8t5Ow94Q,https://api.spotify.com/v1/audio-analysis/6D93b3uD8PUZ8r8t5Ow94Q,373081,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2117,ixBOAOMPL4XGAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XGAAAAAAAAAA==/,"""090001cf-0000-0b00-0000-646906200000""",attachments/,1684604448,,,,,,,,,,,,,
0.131,0.957,6,-3.038,1,0.104,0.00166,0.91,0.26,0.0616,174.196,audio_features,2gLalMkbrFz6VkAgYORIQp,spotify:track:2gLalMkbrFz6VkAgYORIQp,https://api.spotify.com/v1/tracks/2gLalMkbrFz6VkAgYORIQp,https://api.spotify.com/v1/audio-analysis/2gLalMkbrFz6VkAgYORIQp,359366,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2118,ixBOAOMPL4XHAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XHAAAAAAAAAA==/,"""090002cf-0000-0b00-0000-646906200000""",attachments/,1684604448,,,,,,,,,,,,,
0.57,0.422,1,-9.953,1,0.0396,0.0333,0.847,0.116,0.34,164.983,audio_features,6x8NQaN5v0ZnfwXNkkuG19,spotify:track:6x8NQaN5v0ZnfwXNkkuG19,https://api.spotify.com/v1/tracks/6x8NQaN5v0ZnfwXNkkuG19,https://api.spotify.com/v1/audio-analysis/6x8NQaN5v0ZnfwXNkkuG19,123636,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2118,ixBOAOMPL4XIAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XIAAAAAAAAAA==/,"""090003cf-0000-0b00-0000-646906200000""",attachments/,1684604448,,,,,,,,,,,,,
0.342,0.673,11,-10.891,0,0.115,0.658,0.472,0.195,0.133,170.117,audio_features,44ik93L7DHcz578Qft3m4L,spotify:track:44ik93L7DHcz578Qft3m4L,https://api.spotify.com/v1/tracks/44ik93L7DHcz578Qft3m4L,https://api.spotify.com/v1/audio-analysis/44ik93L7DHcz578Qft3m4L,158135,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2118,ixBOAOMPL4XJAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XJAAAAAAAAAA==/,"""090004cf-0000-0b00-0000-646906200000""",attachments/,1684604448,,,,,,,,,,,,,
0.461,0.951,11,-3.716,0,0.0712,4.95e-05,0.629,0.201,0.127,90.035,audio_features,6oiU5D3ZMDR7DHsX31TDUv,spotify:track:6oiU5D3ZMDR7DHsX31TDUv,https://api.spotify.com/v1/tracks/6oiU5D3ZMDR7DHsX31TDUv,https://api.spotify.com/v1/audio-analysis/6oiU5D3ZMDR7DHsX31TDUv,181333,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2118,ixBOAOMPL4XKAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XKAAAAAAAAAA==/,"""090009cf-0000-0b00-0000-646906200000""",attachments/,1684604448,,,,,,,,,,,,,
0.187,0.963,4,-4.353,0,0.0727,0.00312,0.912,0.0712,0.0569,174.011,audio_features,5FdskAW3Abe5rDJ7Vj6zXr,spotify:track:5FdskAW3Abe5rDJ7Vj6zXr,https://api.spotify.com/v1/tracks/5FdskAW3Abe5rDJ7Vj6zXr,https://api.spotify.com/v1/audio-analysis/5FdskAW3Abe5rDJ7Vj6zXr,317241,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2118,ixBOAOMPL4XLAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XLAAAAAAAAAA==/,"""09000ecf-0000-0b00-0000-646906200000""",attachments/,1684604448,,,,,,,,,,,,,
0.199,0.834,7,-7.64,0,0.0921,0.0431,0.396,0.112,0.111,86.025,audio_features,0jONgVFz2gyvTf2OgowurS,spotify:track:0jONgVFz2gyvTf2OgowurS,https://api.spotify.com/v1/tracks/0jONgVFz2gyvTf2OgowurS,https://api.spotify.com/v1/audio-analysis/0jONgVFz2gyvTf2OgowurS,150698,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2119,ixBOAOMPL4XMAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XMAAAAAAAAAA==/,"""090015cf-0000-0b00-0000-646906200000""",attachments/,1684604448,,,,,,,,,,,,,
0.17,0.803,7,-5.159,1,0.0753,9.49e-05,0.485,0.316,0.217,116.22,audio_features,70MI6u1zUECNfAWReLvOsC,spotify:track:70MI6u1zUECNfAWReLvOsC,https://api.spotify.com/v1/tracks/70MI6u1zUECNfAWReLvOsC,https://api.spotify.com/v1/audio-analysis/70MI6u1zUECNfAWReLvOsC,274320,5,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2119,ixBOAOMPL4XNAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XNAAAAAAAAAA==/,"""09001dcf-0000-0b00-0000-646906200000""",attachments/,1684604448,,,,,,,,,,,,,
0.275,0.888,4,-7.229,1,0.0399,0.0003,0.953,0.256,0.0391,112.534,audio_features,3fEkeE0XSS4aUAuxZohaPV,spotify:track:3fEkeE0XSS4aUAuxZohaPV,https://api.spotify.com/v1/tracks/3fEkeE0XSS4aUAuxZohaPV,https://api.spotify.com/v1/audio-analysis/3fEkeE0XSS4aUAuxZohaPV,278250,5,37i9dQZF1EIfSTBvJ0oK9r,Jungle,65.0,2023-03-22T22:2134,ixBOAOMPL4XOAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XOAAAAAAAAAA==/,"""090022cf-0000-0b00-0000-646906200000""",attachments/,1684604448,,,,,,,,,,,,,
0.347,0.693,1,-7.909,0,0.035,0.00264,0.946,0.185,0.07,159.957,audio_features,1luEapkMHgdNOESXDaACqS,spotify:track:1luEapkMHgdNOESXDaACqS,https://api.spotify.com/v1/tracks/1luEapkMHgdNOESXDaACqS,https://api.spotify.com/v1/audio-analysis/1luEapkMHgdNOESXDaACqS,191000,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2119,ixBOAOMPL4XPAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XPAAAAAAAAAA==/,"""090027cf-0000-0b00-0000-646906200000""",attachments/,1684604448,,,,,,,,,,,,,
0.399,0.367,10,-11.865,0,0.0394,0.112,0.98,0.0913,0.141,156.902,audio_features,65NZ2QSbTBrSASv0vBUfQo,spotify:track:65NZ2QSbTBrSASv0vBUfQo,https://api.spotify.com/v1/tracks/65NZ2QSbTBrSASv0vBUfQo,https://api.spotify.com/v1/audio-analysis/65NZ2QSbTBrSASv0vBUfQo,177325,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2120,ixBOAOMPL4XQAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XQAAAAAAAAAA==/,"""090029cf-0000-0b00-0000-646906200000""",attachments/,1684604448,,,,,,,,,,,,,
0.313,0.764,11,-7.303,0,0.112,0.184,0.725,0.0972,0.133,113.848,audio_features,4SAz5rfi1ELWWE8VHvzTFQ,spotify:track:4SAz5rfi1ELWWE8VHvzTFQ,https://api.spotify.com/v1/tracks/4SAz5rfi1ELWWE8VHvzTFQ,https://api.spotify.com/v1/audio-analysis/4SAz5rfi1ELWWE8VHvzTFQ,212437,5,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2120,ixBOAOMPL4XRAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XRAAAAAAAAAA==/,"""09002acf-0000-0b00-0000-646906200000""",attachments/,1684604448,,,,,,,,,,,,,
0.34,0.744,10,-7.732,0,0.0397,0.278,0.0455,0.307,0.042,130.72,audio_features,0m6XaR2bZiQwgqTCN8nZcA,spotify:track:0m6XaR2bZiQwgqTCN8nZcA,https://api.spotify.com/v1/tracks/0m6XaR2bZiQwgqTCN8nZcA,https://api.spotify.com/v1/audio-analysis/0m6XaR2bZiQwgqTCN8nZcA,199147,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2120,ixBOAOMPL4XSAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XSAAAAAAAAAA==/,"""09002ccf-0000-0b00-0000-646906210000""",attachments/,1684604449,,,,,,,,,,,,,
0.58,0.719,6,-11.605,0,0.0507,0.000286,0.923,0.0926,0.526,172.057,audio_features,1BJgVcJM3qQPThni12N0HM,spotify:track:1BJgVcJM3qQPThni12N0HM,https://api.spotify.com/v1/tracks/1BJgVcJM3qQPThni12N0HM,https://api.spotify.com/v1/audio-analysis/1BJgVcJM3qQPThni12N0HM,189018,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2120,ixBOAOMPL4XTAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XTAAAAAAAAAA==/,"""09002ecf-0000-0b00-0000-646906210000""",attachments/,1684604449,,,,,,,,,,,,,
0.434,0.603,9,-10.642,1,0.0614,0.238,0.658,0.111,0.0548,91.046,audio_features,15VFxtYo1klVvuzKOvgmQM,spotify:track:15VFxtYo1klVvuzKOvgmQM,https://api.spotify.com/v1/tracks/15VFxtYo1klVvuzKOvgmQM,https://api.spotify.com/v1/audio-analysis/15VFxtYo1klVvuzKOvgmQM,232124,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2120,ixBOAOMPL4XUAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XUAAAAAAAAAA==/,"""09002fcf-0000-0b00-0000-646906210000""",attachments/,1684604449,,,,,,,,,,,,,
0.686,0.418,7,-10.654,0,0.108,0.00908,0.647,0.208,0.384,171.995,audio_features,19Huq5XlmFkADGdLC7hn9K,spotify:track:19Huq5XlmFkADGdLC7hn9K,https://api.spotify.com/v1/tracks/19Huq5XlmFkADGdLC7hn9K,https://api.spotify.com/v1/audio-analysis/19Huq5XlmFkADGdLC7hn9K,237505,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2121,ixBOAOMPL4XVAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XVAAAAAAAAAA==/,"""090031cf-0000-0b00-0000-646906210000""",attachments/,1684604449,,,,,,,,,,,,,
0.568,0.785,11,-9.796,1,0.0593,0.0177,0.00133,0.285,0.425,160.081,audio_features,5NcdrGAFoJmvHV1Yh1uBlD,spotify:track:5NcdrGAFoJmvHV1Yh1uBlD,https://api.spotify.com/v1/tracks/5NcdrGAFoJmvHV1Yh1uBlD,https://api.spotify.com/v1/audio-analysis/5NcdrGAFoJmvHV1Yh1uBlD,243000,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2121,ixBOAOMPL4XWAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XWAAAAAAAAAA==/,"""090032cf-0000-0b00-0000-646906210000""",attachments/,1684604449,,,,,,,,,,,,,
0.374,0.83,1,-6.995,1,0.0743,0.00022,0.917,0.156,0.132,180.08,audio_features,3Yq9YH03a465fC7KniT8xL,spotify:track:3Yq9YH03a465fC7KniT8xL,https://api.spotify.com/v1/tracks/3Yq9YH03a465fC7KniT8xL,https://api.spotify.com/v1/audio-analysis/3Yq9YH03a465fC7KniT8xL,108000,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2121,ixBOAOMPL4XXAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XXAAAAAAAAAA==/,"""090033cf-0000-0b00-0000-646906210000""",attachments/,1684604449,,,,,,,,,,,,,
0.502,0.878,8,-7.689,1,0.0618,0.00331,0.924,0.183,0.0997,159.948,audio_features,7vqcfNh8y6QbXlED2H3RyO,spotify:track:7vqcfNh8y6QbXlED2H3RyO,https://api.spotify.com/v1/tracks/7vqcfNh8y6QbXlED2H3RyO,https://api.spotify.com/v1/audio-analysis/7vqcfNh8y6QbXlED2H3RyO,226668,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2121,ixBOAOMPL4XYAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XYAAAAAAAAAA==/,"""090035cf-0000-0b00-0000-646906210000""",attachments/,1684604449,,,,,,,,,,,,,
0.497,0.904,8,-4.738,0,0.099,0.00273,0.02,0.332,0.0379,169.957,audio_features,53hbAGsAPmAzmHDE4cWzkn,spotify:track:53hbAGsAPmAzmHDE4cWzkn,https://api.spotify.com/v1/tracks/53hbAGsAPmAzmHDE4cWzkn,https://api.spotify.com/v1/audio-analysis/53hbAGsAPmAzmHDE4cWzkn,180706,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2121,ixBOAOMPL4XZAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XZAAAAAAAAAA==/,"""090036cf-0000-0b00-0000-646906210000""",attachments/,1684604449,,,,,,,,,,,,,
0.394,0.951,10,-8.007,1,0.103,0.26,0.639,0.124,0.469,171.954,audio_features,2219puT2YzNNVEQ784V2jt,spotify:track:2219puT2YzNNVEQ784V2jt,https://api.spotify.com/v1/tracks/2219puT2YzNNVEQ784V2jt,https://api.spotify.com/v1/audio-analysis/2219puT2YzNNVEQ784V2jt,149302,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2122,ixBOAOMPL4XaAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XaAAAAAAAAAA==/,"""090037cf-0000-0b00-0000-646906210000""",attachments/,1684604449,,,,,,,,,,,,,
0.469,0.965,7,-7.927,1,0.386,0.000231,0.415,0.586,0.354,160.007,audio_features,3vXoyo2BxjWzoZmafb3ddB,spotify:track:3vXoyo2BxjWzoZmafb3ddB,https://api.spotify.com/v1/tracks/3vXoyo2BxjWzoZmafb3ddB,https://api.spotify.com/v1/audio-analysis/3vXoyo2BxjWzoZmafb3ddB,175547,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2122,ixBOAOMPL4XbAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XbAAAAAAAAAA==/,"""090039cf-0000-0b00-0000-646906210000""",attachments/,1684604449,,,,,,,,,,,,,
0.604,0.656,1,-10.609,1,0.0463,0.479,0.702,0.111,0.156,90.022,audio_features,4QhbUc4YYzm4L01H2SDfFq,spotify:track:4QhbUc4YYzm4L01H2SDfFq,https://api.spotify.com/v1/tracks/4QhbUc4YYzm4L01H2SDfFq,https://api.spotify.com/v1/audio-analysis/4QhbUc4YYzm4L01H2SDfFq,117333,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2122,ixBOAOMPL4XcAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XcAAAAAAAAAA==/,"""09003ccf-0000-0b00-0000-646906210000""",attachments/,1684604449,,,,,,,,,,,,,
0.463,0.86,11,-4.233,1,0.0411,0.000225,0.933,0.174,0.315,179.762,audio_features,1wQDlcg6cnSEa5xnZT8YFZ,spotify:track:1wQDlcg6cnSEa5xnZT8YFZ,https://api.spotify.com/v1/tracks/1wQDlcg6cnSEa5xnZT8YFZ,https://api.spotify.com/v1/audio-analysis/1wQDlcg6cnSEa5xnZT8YFZ,224000,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2122,ixBOAOMPL4XdAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XdAAAAAAAAAA==/,"""09003ecf-0000-0b00-0000-646906210000""",attachments/,1684604449,,,,,,,,,,,,,
0.486,0.979,1,-2.476,0,0.0595,0.0349,0.905,0.125,0.323,170.012,audio_features,2gq8ubFpoNIPKdMI2JmKeP,spotify:track:2gq8ubFpoNIPKdMI2JmKeP,https://api.spotify.com/v1/tracks/2gq8ubFpoNIPKdMI2JmKeP,https://api.spotify.com/v1/audio-analysis/2gq8ubFpoNIPKdMI2JmKeP,240000,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2122,ixBOAOMPL4XeAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XeAAAAAAAAAA==/,"""090041cf-0000-0b00-0000-646906210000""",attachments/,1684604449,,,,,,,,,,,,,
0.347,0.74,8,-8.007,1,0.043,0.00494,0.908,0.127,0.0494,180.045,audio_features,7pcyf0jtmQrFGgz4lj5Hle,spotify:track:7pcyf0jtmQrFGgz4lj5Hle,https://api.spotify.com/v1/tracks/7pcyf0jtmQrFGgz4lj5Hle,https://api.spotify.com/v1/audio-analysis/7pcyf0jtmQrFGgz4lj5Hle,138667,4,5d3h5ZzWH6mZGCnlpA0Ftn,Jungle,65.0,2023-03-22T22:2123,ixBOAOMPL4XfAAAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XfAAAAAAAAAA==/,"""090042cf-0000-0b00-0000-646906210000""",attachments/,1684604449,,,,,,,,,,,,,
